2336 - 01,03,04,06,10,11,12,13,14,16,17,18,20,22,25
2335 - 02,03,04,05,06,07,09,13,15,16,19,21,22,24,25
2334 - 02,03,05,07,13,14,16,17,18,20,21,22,23,24,25
2333 - 01,04,06,07,08,09,10,11,13,15,17,18,19,20,23
2332 - 01,04,06,07,08,09,10,11,14,17,18,20,22,24,25
2331 - 03,04,05,07,08,09,10,13,14,15,16,20,22,24,25
2330 - 02,04,05,08,10,11,12,13,14,15,16,18,20,22,23
2329 - 01,03,04,05,10,11,12,13,14,16,17,18,19,20,24
2328 - 03,04,05,06,07,08,09,11,14,15,17,20,21,23,25
2327 - 01,02,03,04,06,07,08,11,13,15,17,19,20,21,25
2326 - 02,03,04,05,06,08,11,12,13,14,16,20,22,23,25
2325 - 01,02,03,04,05,06,07,08,09,14,17,18,21,23,25
2324 - 01,02,03,05,08,09,10,11,13,14,16,17,19,20,25
2323 - 01,04,07,08,11,13,14,16,17,19,21,22,23,24,25
2322 - 01,02,05,06,07,11,12,13,14,16,18,21,22,23,24
2321 - 01,02,06,07,08,09,10,12,13,14,15,17,22,23,24
2320 - 01,02,03,05,06,09,12,13,15,17,21,22,23,24,25
2319 - 02,03,08,12,13,14,15,16,17,19,21,22,23,24,25
2318 - 02,05,06,07,08,11,13,16,17,18,19,20,21,24,25
2317 - 01,02,03,05,06,07,09,14,15,16,17,20,21,23,25
2316 - 02,03,04,05,06,09,10,13,14,15,16,17,19,24,25
2315 - 03,07,08,11,12,13,14,16,17,18,19,21,22,23,25
2314 - 01,02,07,08,09,11,13,14,15,17,19,20,23,24,25
2313 - 04,05,06,07,08,10,11,12,14,15,18,19,20,22,25
2312 - 01,02,03,06,07,10,11,12,14,15,18,20,21,22,25
2311 - 01,03,04,05,09,10,12,13,14,15,18,19,20,21,25
2310 - 01,03,05,06,07,10,11,13,16,18,20,22,23,24,25
2309 - 01,03,04,07,09,10,11,12,13,17,18,19,22,24,25
2308 - 01,02,03,04,06,10,15,17,18,19,20,22,23,24,25
2307 - 01,04,05,06,08,09,11,12,13,14,15,17,19,20,23
2306 - 01,04,05,06,07,08,09,11,14,15,16,18,20,21,22
2305 - 01,05,07,08,10,11,14,16,17,18,19,22,23,24,25
2304 - 01,02,06,08,09,11,12,13,14,16,18,20,21,22,24
2303 - 01,03,05,07,08,10,11,12,15,18,19,20,21,22,24
2302 - 03,04,06,07,08,10,11,12,13,14,16,17,18,20,21
2301 - 03,05,09,10,12,13,15,16,17,18,19,20,22,24,25
2300 - 01,02,03,04,08,09,13,15,16,17,19,22,23,24,25
2299 - 01,03,05,07,08,09,11,12,14,15,16,20,21,23,25
2298 - 01,03,04,06,10,12,13,14,16,18,20,21,23,24,25
2297 - 02,03,07,09,11,13,14,15,17,18,20,21,22,24,25
2296 - 02,03,04,08,09,10,12,14,15,16,18,21,22,23,24
2295 - 01,02,06,09,10,11,12,13,14,16,17,20,23,24,25
2294 - 06,07,08,10,11,12,15,16,17,18,19,22,23,24,25
2293 - 01,02,04,05,08,09,11,12,13,16,18,19,20,21,22
2292 - 03,05,06,07,09,10,11,12,13,18,19,20,22,23,24
2291 - 01,05,06,07,09,12,13,14,16,17,19,20,21,24,25
2290 - 02,03,04,05,08,09,10,11,13,15,19,22,23,24,25
2289 - 01,02,05,07,08,10,12,14,15,16,17,19,20,22,25
2288 - 01,02,03,05,07,09,10,11,12,14,19,20,21,22,25
2287 - 01,03,04,06,07,09,10,11,12,14,16,17,18,19,25
2286 - 02,03,06,08,11,12,13,15,16,17,20,22,23,24,25
2285 - 01,02,06,07,08,10,12,13,15,16,18,20,22,23,24
2284 - 01,03,04,08,09,10,11,14,15,17,19,20,21,23,24
2283 - 01,02,05,07,09,10,11,15,17,18,19,20,22,23,25
2282 - 01,02,04,05,06,10,11,12,13,14,18,20,21,23,24
2281 - 02,03,05,06,07,09,10,11,14,15,16,17,18,20,21
2280 - 02,03,04,07,09,12,16,18,19,20,21,22,23,24,25
2279 - 01,03,05,08,10,11,13,14,15,16,17,18,21,22,25
2278 - 02,04,06,07,10,11,12,13,14,16,17,18,20,21,24
2277 - 02,03,05,10,11,12,13,14,15,17,18,21,22,23,24
2276 - 01,04,05,07,10,12,13,14,15,16,17,18,19,20,21
2275 - 01,02,04,05,07,10,11,12,13,14,15,16,19,20,21
2274 - 02,03,04,06,08,09,10,12,16,17,19,20,22,23,24
2273 - 01,02,04,06,07,08,09,10,11,12,13,17,21,23,25
2272 - 01,02,05,07,08,10,11,13,14,15,16,18,21,22,24
2271 - 02,03,05,06,07,08,10,11,16,17,18,19,21,23,24
2270 - 01,04,05,06,08,10,11,15,16,18,19,20,21,22,25
2269 - 02,03,04,05,07,09,10,11,13,14,17,20,21,22,25
2268 - 01,03,08,10,11,12,14,15,18,19,20,21,23,24,25
2267 - 02,03,05,06,07,09,10,13,14,15,17,19,20,22,24
2266 - 01,03,05,09,10,11,12,13,15,16,19,21,23,24,25
2265 - 02,04,05,07,09,10,12,13,14,15,16,18,19,20,22
2264 - 02,03,04,05,06,08,09,10,12,14,15,16,17,18,19
2263 - 01,02,03,07,08,10,11,14,15,16,18,19,22,23,25
2262 - 02,03,04,06,07,08,09,10,11,19,20,21,22,24,25
2261 - 01,03,04,06,07,08,09,12,13,17,18,22,23,24,25
2260 - 01,02,04,06,09,10,11,12,14,16,17,20,22,23,25
2259 - 05,06,07,08,09,10,14,16,18,19,20,22,23,24,25
2258 - 03,05,06,07,08,10,11,14,15,16,17,19,20,22,24
2257 - 01,04,05,06,07,08,09,11,12,13,15,18,20,22,24
2256 - 01,03,04,05,06,08,09,10,11,12,13,16,20,23,24
2255 - 01,03,06,07,08,11,14,15,17,19,20,21,22,24,25
2254 - 02,03,05,06,07,08,10,12,13,14,19,20,21,24,25
2253 - 02,03,05,06,07,08,12,14,15,16,18,19,20,23,25
2252 - 01,05,06,08,09,10,12,16,17,19,20,21,22,24,25
2251 - 02,04,05,07,09,12,13,14,15,18,19,21,22,23,24
2250 - 04,05,06,10,12,13,14,18,19,20,21,22,23,24,25
2249 - 02,06,11,12,14,15,16,17,18,19,21,22,23,24,25
2248 - 01,02,04,06,07,08,10,11,12,13,14,16,17,23,25
2247 - 01,03,06,07,08,09,10,12,17,18,19,20,22,24,25
2246 - 02,03,04,05,07,08,10,11,12,13,14,15,18,20,25
2245 - 02,05,06,07,08,13,14,16,17,18,21,22,23,24,25
2244 - 04,05,06,08,09,10,11,13,14,15,16,17,21,23,25
2243 - 01,05,06,08,10,11,14,15,17,18,19,20,21,24,25
2242 - 03,04,05,08,09,10,11,12,16,17,19,20,21,22,25
2241 - 01,03,07,08,09,10,13,15,16,18,20,21,23,24,25
2240 - 02,03,04,06,07,09,11,12,13,15,17,18,19,20,25
2239 - 01,02,05,06,07,10,13,14,15,16,17,20,22,23,24
2238 - 01,03,04,05,06,07,10,11,14,15,16,18,19,20,25
2237 - 03,05,06,09,12,13,14,15,17,19,20,21,22,23,25
2236 - 02,03,04,05,08,09,10,11,12,17,18,19,21,22,24
2235 - 02,04,06,07,08,10,11,12,16,17,19,21,22,23,25
2234 - 01,02,03,06,07,11,14,15,17,18,20,21,22,24,25
2233 - 01,02,06,07,08,09,10,12,13,14,15,16,20,21,25
2232 - 02,04,05,06,08,09,12,13,14,19,20,22,23,24,25
2231 - 01,04,05,06,07,08,10,11,16,18,19,20,22,24,25
2230 - 03,04,06,08,09,10,11,13,14,15,17,18,19,20,24
2229 - 01,02,03,04,07,08,09,10,14,17,19,20,23,24,25
2228 - 01,04,05,06,07,11,12,13,16,17,18,19,20,22,23
2227 - 02,03,07,08,09,10,11,12,15,17,20,21,22,23,24
2226 - 01,03,04,05,09,10,12,13,14,15,16,17,19,21,22
2225 - 02,03,04,07,08,09,10,11,13,17,19,21,22,23,25
2224 - 03,05,06,07,09,10,12,13,14,15,18,19,20,23,24
2223 - 01,04,05,07,08,09,11,12,14,18,20,21,22,24,25
2222 - 02,04,05,06,07,08,09,10,12,13,14,19,22,23,24
2221 - 01,02,03,04,05,08,09,10,12,13,16,18,20,22,23
2220 - 01,05,06,07,08,09,10,12,13,16,18,20,23,24,25
2219 - 02,05,06,07,08,10,13,15,16,17,19,20,22,24,25
2218 - 03,04,05,06,11,12,13,15,16,17,18,20,21,23,24
2217 - 01,06,07,09,10,11,14,15,16,18,19,20,22,23,25
2216 - 01,02,03,04,06,09,10,13,14,15,17,19,21,22,25
2215 - 02,03,04,06,07,09,11,13,15,17,18,19,23,24,25
2214 - 03,06,07,09,11,12,13,14,16,17,19,21,22,23,25
2213 - 03,04,05,06,07,08,10,16,17,18,19,20,22,24,25
2212 - 01,04,05,06,07,08,10,11,12,13,17,18,20,21,22
2211 - 04,05,08,09,10,11,12,13,17,18,19,20,21,22,23
2210 - 01,03,04,08,09,10,13,14,15,16,17,19,22,23,25
2209 - 01,04,05,06,07,09,11,12,14,15,16,17,21,22,23
2208 - 04,05,09,10,11,12,14,15,16,18,19,21,22,23,24
2207 - 03,05,06,07,08,09,10,11,12,13,14,17,20,22,25
2206 - 01,02,03,04,06,08,12,13,15,16,17,20,21,23,25
2205 - 01,02,05,06,07,09,10,12,14,17,18,19,22,24,25
2204 - 01,02,03,04,05,06,09,11,12,13,16,18,20,23,24
2203 - 02,03,05,07,10,12,13,14,18,20,21,22,23,24,25
2202 - 01,05,09,10,13,14,15,16,17,18,20,21,22,24,25
2201 - 01,03,05,06,07,08,09,10,13,14,16,18,19,21,24
2200 - 01,02,04,06,08,09,10,11,13,14,16,17,19,23,25
2199 - 01,02,05,06,07,09,12,14,15,17,18,19,20,23,24
2198 - 01,04,05,07,09,11,12,13,15,17,18,20,21,22,23
2197 - 01,02,03,04,07,08,10,11,13,14,15,16,17,18,21
2196 - 04,05,06,08,10,11,13,15,17,18,20,21,23,24,25
2195 - 02,03,05,07,08,09,11,12,13,16,17,18,20,22,23
2194 - 03,04,05,06,07,08,09,11,13,15,17,19,20,22,25
2193 - 02,04,05,06,07,09,10,11,13,14,19,20,22,23,24
2192 - 02,03,04,05,06,07,11,12,14,17,19,21,22,23,25
2191 - 03,04,05,06,10,11,13,14,15,17,18,19,20,21,23
2190 - 01,02,03,04,05,08,09,11,12,13,14,16,17,23,24
2189 - 01,03,04,05,06,08,10,11,13,14,17,18,19,22,24
2188 - 01,03,06,08,10,11,14,15,16,17,19,20,23,24,25
2187 - 03,04,06,07,08,09,10,11,13,15,16,17,21,22,24
2186 - 04,06,07,09,12,13,15,16,17,18,19,22,23,24,25
2185 - 01,03,05,08,09,12,13,14,16,17,18,19,20,21,25
2184 - 05,07,09,10,11,12,14,15,17,19,20,21,22,24,25
2183 - 01,02,04,06,09,11,14,15,16,18,19,20,21,22,25
2182 - 02,03,08,09,10,12,13,14,16,17,19,20,22,23,25
2181 - 01,02,03,05,06,09,11,13,14,15,17,18,22,23,25
2180 - 01,03,06,07,08,09,10,11,13,14,16,18,20,21,24
2179 - 03,06,07,08,09,10,13,14,15,16,18,19,20,21,25
2178 - 02,05,08,09,11,13,14,15,17,18,19,20,22,23,24
2177 - 01,03,04,07,08,10,12,14,15,16,17,19,20,22,24
2176 - 01,02,04,05,07,08,09,11,12,13,16,18,20,21,22
2175 - 01,03,05,07,10,11,12,13,14,15,16,17,19,22,23
2174 - 01,02,03,05,06,07,08,11,13,14,15,16,21,24,25
2173 - 01,02,03,09,11,12,13,15,16,18,19,20,21,22,25
2172 - 06,08,09,10,11,13,14,15,16,17,19,20,22,23,25
2171 - 01,04,09,10,11,13,15,17,18,19,21,22,23,24,25
2170 - 01,06,07,09,10,11,13,17,18,19,21,22,23,24,25
2169 - 01,02,04,05,08,10,11,12,13,16,20,22,23,24,25
2168 - 01,03,04,06,08,10,11,12,13,14,16,17,21,23,25
2167 - 02,03,04,06,07,09,11,12,14,16,17,18,19,20,23
2166 - 02,03,04,06,09,10,11,12,13,14,15,18,20,21,24
2165 - 01,03,05,06,08,13,14,15,16,17,18,20,21,22,23
2164 - 02,03,08,10,11,13,14,15,16,17,19,20,21,24,25
2163 - 01,02,04,06,10,11,12,13,16,18,19,20,21,23,25
2162 - 01,02,03,05,06,08,10,12,14,15,16,17,19,21,22
2161 - 01,02,03,05,06,07,09,13,14,15,18,19,22,24,25
2160 - 02,04,05,06,08,11,12,14,15,16,18,19,21,24,25
2159 - 01,02,04,05,07,12,13,14,16,18,20,21,22,24,25
2158 - 03,05,07,08,09,12,14,17,18,19,20,21,23,24,25
2157 - 02,04,05,06,12,13,14,16,17,18,19,21,22,24,25
2156 - 04,05,06,07,08,10,12,13,14,17,18,19,20,21,23
2155 - 01,02,03,04,06,09,13,14,15,17,18,19,20,21,22
2154 - 03,04,05,07,08,10,11,12,16,18,19,20,21,23,24
2153 - 01,02,04,07,08,09,10,11,13,14,15,17,18,20,21
2152 - 02,03,04,06,10,11,12,13,15,16,17,18,20,23,25
2151 - 01,03,06,07,08,09,11,12,13,14,15,18,21,22,24
2150 - 01,02,03,05,07,08,09,11,12,14,15,16,21,23,25
2149 - 01,02,04,08,09,10,12,13,14,15,16,17,18,20,23
2148 - 01,03,04,07,08,11,14,15,16,18,20,22,23,24,25
2147 - 01,03,05,06,07,08,09,12,14,15,16,19,20,22,25
2146 - 01,02,04,06,08,09,11,13,16,17,18,19,20,21,22
2145 - 02,05,06,07,08,10,12,13,14,15,17,20,23,24,25
2144 - 01,02,05,06,08,09,11,12,13,14,15,17,19,20,25
2143 - 01,02,03,06,09,10,11,14,17,18,19,20,21,23,25
2142 - 02,04,06,07,09,11,12,14,16,17,20,22,23,24,25
2141 - 01,02,03,04,05,07,08,09,10,14,18,22,23,24,25
2140 - 01,03,05,06,07,08,09,11,15,17,20,21,22,23,24
2139 - 01,02,03,07,08,12,13,14,16,17,18,19,22,23,25
2138 - 02,03,05,06,07,08,09,12,13,16,18,19,21,22,24
2137 - 02,06,07,09,11,12,13,14,16,17,18,19,20,21,23
2136 - 02,03,04,06,07,09,10,13,14,16,18,19,20,24,25
2135 - 01,02,03,04,05,06,08,13,15,16,18,19,21,23,25
2134 - 01,03,04,06,08,10,12,14,17,18,19,20,21,22,25
2133 - 02,04,06,07,08,09,10,11,14,15,17,18,19,21,23
2132 - 01,03,06,09,10,11,12,15,17,19,20,21,22,23,24
2131 - 01,02,03,07,08,09,10,11,13,14,16,17,19,23,25
2130 - 03,04,06,07,09,10,11,12,13,14,15,16,18,20,23
2129 - 01,03,04,06,07,08,10,11,14,15,19,20,21,22,24
2128 - 02,03,04,06,07,09,10,11,14,16,17,18,22,23,25
2127 - 02,03,04,05,06,10,11,13,14,15,16,18,20,23,24
2126 - 01,03,04,05,07,08,09,10,12,15,17,21,22,24,25
2125 - 01,08,10,11,12,13,15,16,17,19,20,21,23,24,25
2124 - 01,03,05,06,07,08,09,10,11,13,16,22,23,24,25
2123 - 01,05,06,08,09,10,14,17,18,19,20,21,23,24,25
2122 - 01,03,04,05,09,10,11,14,15,18,20,21,22,23,25
2121 - 01,02,04,05,07,08,09,14,17,18,19,20,22,23,25
2120 - 02,04,05,08,09,12,13,14,17,18,20,21,22,23,25
2119 - 01,05,06,07,08,10,12,13,14,18,20,21,22,23,24
2118 - 03,06,08,09,10,11,12,14,16,17,18,19,20,22,25
2117 - 01,02,04,05,07,09,14,15,16,17,19,20,21,22,24
2116 - 02,03,04,06,07,08,09,10,12,13,14,18,21,24,25
2115 - 03,05,07,09,10,12,13,16,17,18,20,21,22,24,25
2114 - 02,05,07,08,09,10,11,15,16,17,18,19,20,21,24
2113 - 01,02,04,07,08,09,10,11,13,16,17,20,22,24,25
2112 - 02,03,04,07,08,09,10,11,12,15,16,18,22,24,25
2111 - 01,03,04,05,09,11,12,13,14,16,19,20,21,23,24
2110 - 02,06,08,10,11,13,14,15,16,17,18,21,22,24,25
2109 - 02,04,05,08,09,10,11,12,13,14,16,17,21,22,23
2108 - 01,03,04,05,06,07,09,13,16,17,18,19,21,24,25
2107 - 01,02,03,05,07,08,09,12,13,16,18,20,22,24,25
2106 - 02,04,06,07,08,09,11,12,13,14,15,16,17,21,24
2105 - 03,07,08,09,10,13,14,16,17,18,19,20,21,22,25
2104 - 02,04,05,06,08,09,10,11,12,14,17,18,20,21,23
2103 - 01,02,05,07,10,11,12,13,15,16,18,19,20,21,25
2102 - 02,03,04,05,08,09,10,11,12,13,15,16,20,22,25
2101 - 01,02,03,08,10,11,14,17,18,19,20,21,23,24,25
2100 - 01,03,05,06,07,10,11,14,17,18,19,20,21,23,25
2099 - 01,02,05,07,08,09,11,12,14,15,17,18,20,24,25
2098 - 04,07,08,09,10,12,13,15,16,17,18,19,20,22,25
2097 - 02,03,06,07,08,10,12,14,15,16,18,19,21,23,24
2096 - 02,03,07,08,09,10,11,13,14,15,18,19,20,21,25
2095 - 01,02,04,06,08,11,12,14,15,17,18,19,20,22,23
2094 - 02,04,05,06,08,09,10,11,12,14,18,19,23,24,25
2093 - 01,02,03,04,06,08,09,12,14,15,19,20,21,24,25
2092 - 01,02,03,05,07,09,11,13,15,17,18,19,20,22,25
2091 - 02,03,04,05,06,07,08,09,10,11,16,17,19,20,24
2090 - 01,06,08,09,10,12,14,15,16,18,19,20,22,24,25
2089 - 01,02,05,06,08,09,10,11,12,13,16,19,20,23,25
2088 - 01,02,04,05,06,07,09,11,13,14,15,21,22,23,24
2087 - 03,06,08,10,13,14,15,16,17,18,19,20,23,24,25
2086 - 04,05,06,10,11,12,14,15,17,20,21,22,23,24,25
2085 - 01,04,06,09,10,12,13,14,15,16,18,20,23,24,25
2084 - 01,03,04,05,06,08,09,10,11,14,15,16,19,22,24
2083 - 04,05,07,09,10,11,12,14,16,19,20,21,22,23,24
2082 - 01,04,05,06,07,08,09,10,13,15,16,17,19,20,25
2081 - 02,04,05,06,07,09,10,11,15,16,17,18,19,20,21
2080 - 01,02,03,05,12,13,14,15,16,17,18,21,22,23,25
2079 - 01,02,03,06,09,12,14,15,17,18,19,22,23,24,25
2078 - 01,02,03,04,06,12,13,15,17,18,19,21,22,24,25
2077 - 03,04,05,07,08,10,11,12,13,14,15,16,21,24,25
2076 - 01,03,05,06,09,10,11,12,13,14,15,18,22,24,25
2075 - 02,03,05,07,08,09,11,12,13,14,17,19,23,24,25
2074 - 02,03,04,05,06,09,14,15,18,19,20,21,22,24,25
2073 - 04,05,06,07,11,12,13,15,16,18,19,20,23,24,25
2072 - 01,03,04,09,10,11,12,13,14,15,17,18,21,22,24
2071 - 01,02,04,06,09,10,11,12,13,15,16,17,20,21,25
2070 - 02,04,06,08,09,12,13,14,15,16,17,19,20,24,25
2069 - 01,02,03,04,05,06,07,09,13,17,21,22,23,24,25
2068 - 01,02,03,07,10,14,15,16,18,19,20,21,23,24,25
2067 - 01,07,08,09,12,13,14,16,17,19,20,21,23,24,25
2066 - 02,04,06,08,09,10,12,14,15,16,17,18,19,24,25
2065 - 04,05,06,07,08,09,10,11,12,13,14,17,19,21,22
2064 - 06,07,09,10,11,12,13,17,18,19,20,21,22,24,25
2063 - 01,02,05,06,07,10,11,13,16,18,19,20,22,24,25
2062 - 03,04,06,07,08,09,10,12,14,15,19,20,22,23,24
2061 - 01,02,05,08,10,11,12,15,16,17,18,19,20,21,23
2060 - 03,05,09,13,14,16,17,18,19,20,21,22,23,24,25
2059 - 01,04,05,10,12,14,15,16,17,18,19,20,21,23,25
2058 - 01,05,07,08,10,12,13,14,15,17,20,21,22,23,24
2057 - 02,05,06,08,09,10,11,12,13,14,15,16,18,20,25
2056 - 01,03,04,05,06,09,10,13,15,16,17,18,19,20,21
2055 - 01,02,03,04,05,07,11,14,15,16,18,19,21,23,25
2054 - 01,02,03,05,07,08,10,11,12,14,17,19,21,22,23
2053 - 03,04,09,11,12,13,15,16,17,18,20,21,22,23,24
2052 - 01,03,04,06,08,10,12,13,14,16,17,18,20,24,25
2051 - 01,02,03,04,07,09,10,12,16,18,19,20,22,23,25
2050 - 01,02,03,04,05,06,07,09,13,15,17,18,19,21,22
2049 - 03,04,08,09,10,11,13,14,16,17,20,21,22,24,25
2048 - 01,03,04,06,07,08,09,12,13,16,19,20,21,22,25
2047 - 02,03,04,05,07,08,10,11,12,15,16,18,20,21,23
2046 - 01,03,04,07,10,11,14,15,17,20,21,22,23,24,25
2045 - 01,03,05,09,12,13,15,16,17,18,19,20,21,24,25
2044 - 03,05,06,10,11,13,16,17,18,19,20,21,22,24,25
2043 - 03,05,07,09,12,13,14,15,17,18,19,21,22,23,25
2042 - 02,03,04,08,09,10,12,14,15,17,18,21,22,24,25
2041 - 01,02,04,07,09,11,13,14,16,17,19,22,23,24,25
2040 - 02,03,08,10,11,12,13,14,15,16,20,21,22,23,24
2039 - 01,02,03,04,05,06,10,11,14,15,19,21,23,24,25
2038 - 01,03,05,07,10,11,12,14,15,17,18,19,20,24,25
2037 - 01,02,04,07,08,09,10,11,14,16,18,20,21,22,23
2036 - 04,05,06,07,08,11,12,13,17,18,19,21,22,23,25
2035 - 03,08,10,11,12,13,14,16,18,19,20,22,23,24,25
2034 - 01,03,04,05,07,08,09,11,13,14,16,18,19,22,24
2033 - 01,02,05,06,10,11,12,13,14,16,17,19,20,21,22
2032 - 02,04,05,07,08,09,12,13,15,17,18,19,21,22,25
2031 - 01,02,03,07,08,09,10,12,13,15,18,20,23,24,25
2030 - 02,03,04,05,06,09,10,12,14,15,17,19,22,23,25
2029 - 03,04,07,08,10,11,12,13,16,17,19,22,23,24,25
2028 - 01,02,03,04,05,06,08,09,15,16,18,19,20,23,25
2027 - 01,02,03,06,07,09,12,13,16,17,20,21,23,24,25
2026 - 01,03,04,05,06,11,13,14,16,19,20,21,22,23,24
2025 - 02,03,04,06,08,09,10,12,14,15,16,18,19,20,22
2024 - 01,02,03,04,05,06,08,09,11,14,17,18,21,23,24
2023 - 01,02,04,08,10,11,12,14,15,16,17,19,20,21,25
2022 - 01,03,06,08,09,10,11,12,13,14,17,18,21,22,25
2021 - 01,02,03,04,06,07,08,10,12,15,18,19,22,23,24
2020 - 02,03,04,05,07,08,09,12,15,16,17,19,20,21,25
2019 - 01,03,05,06,08,09,10,11,14,17,18,20,23,24,25
2018 - 01,02,03,04,05,08,11,12,13,14,17,18,20,21,22
2017 - 01,02,03,04,05,08,13,15,16,19,20,21,22,24,25
2016 - 02,03,09,10,11,13,14,15,17,18,19,22,23,24,25
2015 - 02,03,04,05,06,08,09,11,13,15,17,18,20,23,25
2014 - 03,04,06,07,08,09,10,15,16,17,18,19,22,23,25
2013 - 01,02,04,07,08,10,11,14,16,19,20,21,23,24,25
2012 - 01,03,04,06,09,10,12,15,16,17,18,20,22,24,25
2011 - 01,05,07,10,11,13,16,18,19,20,21,22,23,24,25
2010 - 02,03,04,05,06,10,11,12,16,19,20,21,22,24,25
2009 - 01,02,03,04,05,07,12,13,15,16,17,19,20,22,24
2008 - 02,03,05,06,08,10,11,12,13,14,15,17,21,23,25
2007 - 01,03,05,06,10,11,15,16,17,18,19,20,21,22,24
2006 - 01,02,04,05,07,08,10,13,17,19,20,21,23,24,25
2005 - 03,06,08,09,11,12,13,15,17,18,19,21,22,24,25
2004 - 01,03,04,08,10,11,12,13,14,15,18,19,21,22,25
2003 - 01,05,06,07,08,09,10,11,12,15,17,20,22,24,25
2002 - 02,03,05,08,10,12,13,14,16,17,18,19,20,24,25
2001 - 01,02,03,06,07,09,10,11,16,17,19,20,21,22,25
2000 - 02,03,04,07,11,12,14,16,17,18,19,20,22,23,24
1999 - 03,04,06,07,08,09,13,15,17,19,20,22,23,24,25
1998 - 01,03,04,05,06,10,11,12,13,14,17,19,20,22,24
1997 - 02,04,06,07,08,09,12,13,14,15,16,18,20,21,22
1996 - 02,04,05,07,08,09,10,11,12,13,18,19,20,22,25
1995 - 01,03,05,07,09,10,11,12,13,14,18,19,20,23,25
1994 - 03,04,05,06,07,08,09,11,12,17,19,20,22,24,25
1993 - 01,03,04,05,06,08,09,10,13,15,16,20,21,22,23
1992 - 03,04,05,06,07,08,09,11,12,14,19,20,21,22,23
1991 - 01,02,05,06,07,08,10,14,15,16,17,18,20,22,24
1990 - 04,06,07,08,09,11,13,14,16,17,19,20,23,24,25
1989 - 01,02,04,06,07,09,10,11,12,16,17,19,23,24,25
1988 - 02,05,06,07,09,11,12,14,15,17,19,21,22,23,24
1987 - 02,03,04,05,06,10,11,12,13,15,16,17,19,21,22
1986 - 01,04,05,07,08,10,11,12,13,15,17,18,21,23,24
1985 - 01,02,03,06,07,09,11,12,14,15,17,21,22,23,24
1984 - 02,04,05,10,11,12,13,14,16,19,20,21,23,24,25
1983 - 01,02,05,06,07,08,09,10,11,12,16,19,20,23,24
1982 - 01,02,03,04,05,07,14,15,16,17,18,19,20,22,25
1981 - 01,02,03,04,05,06,07,12,13,15,17,20,23,24,25
1980 - 03,04,05,07,09,10,13,16,17,18,19,21,22,23,24
1979 - 04,05,06,09,10,11,12,13,14,15,16,18,21,22,25
1978 - 01,04,05,06,07,08,09,10,12,13,15,16,20,23,24
1977 - 01,03,04,05,07,10,12,13,15,16,17,18,19,22,23
1976 - 01,03,07,09,10,11,13,14,15,17,18,19,20,22,24
1975 - 02,05,07,08,09,10,11,12,13,16,17,20,22,23,25
1974 - 01,02,04,05,06,09,10,11,12,16,20,21,23,24,25
1973 - 02,03,06,07,08,09,10,13,14,16,17,18,19,23,25
1972 - 03,07,08,11,12,13,14,15,16,18,20,21,22,23,25
1971 - 03,06,08,09,10,13,14,15,16,17,18,19,21,23,25
1970 - 03,06,08,09,10,11,12,13,14,16,17,20,21,24,25
1969 - 04,05,06,07,09,13,14,15,16,18,19,20,22,23,24
1968 - 01,02,03,04,05,07,09,13,14,16,18,20,22,23,25
1967 - 01,02,03,05,07,08,10,11,12,13,14,15,17,23,24
1966 - 01,03,04,05,06,07,09,12,13,14,15,16,18,19,24
1965 - 01,02,04,05,06,10,12,16,19,20,21,22,23,24,25
1964 - 01,02,03,05,08,09,10,12,13,14,15,16,17,19,23
1963 - 03,04,05,08,09,10,11,12,13,14,15,18,20,24,25
1962 - 01,02,03,04,06,09,12,13,14,15,16,19,20,21,22
1961 - 02,04,05,07,12,13,14,15,18,19,20,21,22,23,24
1960 - 02,03,07,09,10,12,13,15,17,18,20,21,23,24,25
1959 - 01,02,03,06,07,09,10,12,13,16,17,18,20,24,25
1958 - 02,03,05,06,07,08,11,15,17,18,20,21,22,23,25
1957 - 01,02,03,04,05,07,11,14,15,16,17,19,20,23,25
1956 - 03,04,06,07,08,09,10,14,15,16,19,20,21,22,23
1955 - 01,02,04,05,09,12,14,15,16,19,20,22,23,24,25
1954 - 02,03,04,06,07,08,10,13,16,18,21,22,23,24,25
1953 - 01,03,04,05,06,09,10,15,16,18,19,20,21,22,23
1952 - 03,05,07,09,10,11,13,14,16,17,18,20,21,22,24
1951 - 03,04,06,09,10,11,12,13,16,18,19,20,22,23,25
1950 - 02,03,04,06,08,09,10,11,12,16,18,20,21,23,25
1949 - 02,03,05,06,08,10,11,14,15,16,19,20,22,23,25
1948 - 01,03,07,09,11,12,13,14,16,17,19,20,21,22,24
1947 - 02,05,06,09,11,13,14,15,16,18,19,22,23,24,25
1946 - 01,02,03,04,06,07,10,11,13,14,15,20,21,22,23
1945 - 03,04,05,08,09,10,12,15,17,19,20,22,23,24,25
1944 - 01,02,04,05,07,08,09,10,11,13,16,18,22,23,24
1943 - 02,03,06,09,10,13,14,15,16,17,18,19,20,22,23
1942 - 01,02,03,04,07,08,10,11,12,13,15,18,20,24,25
1941 - 01,03,04,05,08,10,12,13,14,16,17,20,22,24,25
1940 - 01,05,08,10,11,12,13,15,17,18,21,22,23,24,25
1939 - 02,03,04,06,07,09,10,11,12,13,19,20,22,23,24
1938 - 03,04,06,07,08,10,11,12,16,18,19,20,21,22,25
1937 - 03,04,05,06,09,10,11,12,15,17,19,21,22,23,24
